product_name,release_year,market_tier_bracket,chipset,storage_gb,ram_gb,storage_type,display_size_inches,display_ppi,display_tech,display_refresh_rate_hz,brightness_nits,battery_capacity_mah,wired_charging_power,has_wireless_charging,rear_main_camera_megapixels,has_ultrawide,has_macro,has_telephoto,has_periscope,aperture,IP_Rating,is_dustproof,is_waterproof,has_optical_image_stabilization,front_camera_megapixels,video_resolution_options,fps,weight_grams,thickness_mm,form_factor,max_network_generation,operating_system,operating_system_version,back_panel_material,chassis_frame_material,HDR_status,rear_camera_count,nano_sim,has_esim_support,display_protection_tier,chipset_score,score_performance_hardware,score_camera_system,score_display,score_design_build_quality,score_battery_charging,score_software_os_connectivity_features,score_overall
Honor 400 Pro,2025,Mid-Range,Snapdragon 8 Gen 3,512,12,Unknown,6.7,460,AMOLED,120,2000,5300,100,TRUE,200,TRUE,FALSE,TRUE,FALSE,1.9,IP68/IP69,TRUE,TRUE,TRUE,50,2160,30,205,8.1,bar,5G,Android,15,Glass,Plastic,HDR Vivid,3,2,TRUE,none_generic,77,65.5,87,81.81,65.4,82.23,96.29,78.64
Realme GT 7T,2025,Flagship,Dimensity 8400,256,12,UFS 3.1,6.8,453,AMOLED,120,1800,7000,120,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,32,2160,60,202,8.3,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,ultra_premium,65,63.97,82.86,81.93,72.71,85,96.29,78.6
Samsung Galaxy S26,2026,Flagship,Snapdragon 8 Elite Gen 5,512,12,UFS 4.x,6.3,411,Dynamic LTPO AMOLED 2X,120,1040,4300,25,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,12,4320,30,167,7.2,bar,5G,Android,16,Glass,Aluminum,HDR10+,3,2,TRUE,ultra_premium,97,88.75,79.37,77.4,90.08,39.95,100,78.54
OnePlus Nord 6,2026,Mid-Range,Snapdragon 8s Gen 4,256,12,UFS 4.1,6.78,450,AMOLED,165,1800,7500,80,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69K,TRUE,TRUE,TRUE,32,2160,60,210,8.5,bar,5G,Android,16,Plastic,Plastic,HDR10+,2,2,TRUE,ultra_premium,76,73.57,82.86,82,65.98,70.45,100,78.53
Honor 500,2025,Mid-Range,Snapdragon 8s Gen 4,512,16,Unknown,6.55,460,AMOLED,120,2400,8000,80,FALSE,200,TRUE,FALSE,FALSE,FALSE,1.9,IP68/IP69K,TRUE,TRUE,TRUE,50,2160,30,198,7.8,bar,5G,Android,16,Unknown,Aluminum,HDR Vivid,2,2,TRUE,none_generic,76,69.19,84,85.24,69.89,70.45,98,78.5
Huawei nova 16 Ultra,2026,Mid-Range,Kirin 9010,256,12,Unknown,6.84,460,LTPO OLED,120,2400,7000,100,TRUE,200,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,50,2160,30,220,7.1,bar,5G,HarmonyOS,6.1,"Eco-Leather, Glass",Aluminum,HDR Vivid,3,2,TRUE,premium_branded,45,43.72,85.65,91.99,81.06,92.73,100,78.47
Nothing Phone (3),2025,Flagship,Snapdragon 8s Gen 4,256,12,UFS 4.0,6.67,460,OLED,120,1800,5150,65,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,IP68,TRUE,TRUE,TRUE,50,2160,60,218,9,bar,5G,Android,15,Glass,Aluminum,HDR10+,3,2,TRUE,premium_branded,76,73.57,84.51,80.1,73.94,67.25,96.29,78.42
Motorola Edge 60 Pro,2025,Mid-Range,Dimensity 8350,256,8,UFS 4.0,6.7,444,P-OLED,120,1800,6000,90,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,50,2160,30,186,8.2,bar,5G,Android,15,Eco-Leather,Plastic,HDR10+,3,2,TRUE,premium_branded,57,57.89,84.53,83.19,73.28,89.09,96.29,78.34
OnePlus Ace 5,2024,Mid-Range,Snapdragon 8 Gen 3,256,12,UFS 4.0,6.78,450,LTPO AMOLED,120,1600,6415,80,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP65,TRUE,TRUE,TRUE,16,2160,60,206,8.1,bar,5G,Android,15,Glass,Aluminum,Dolby Vision,3,2,TRUE,ultra_premium,77,74.17,77.43,86.79,69.44,70.45,94.29,78.33
OnePlus Ace 5 Ultra,2025,Mid-Range,Dimensity 9400 Plus,512,12,UFS 4.0,6.83,450,AMOLED,144,560,6700,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP65,TRUE,TRUE,TRUE,16,2160,60,206,8.1,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,ultra_premium,88,83.35,76.93,73.62,60.87,77.73,96.29,78.32
Realme Neo7 Turbo,2025,Mid-Range,Dimensity 9400e,512,16,UFS 4.0,6.8,453,AMOLED,120,1800,7200,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,16,2160,60,205,8.6,bar,5G,Android,15,Unknown,Unknown,HDR,2,2,TRUE,none_generic,79,82.24,76.93,74.43,61.77,77.73,96.29,78.3
Xiaomi Redmi Turbo 5,2026,Mid-Range,Dimensity 8500,256,12,UFS 4.1,6.59,460,AMOLED,120,1400,7560,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.5,IP68/IP69K,TRUE,TRUE,TRUE,20,2160,60,204,8.2,bar,5G,Android,16,Unknown,Aluminum,Dolby Vision,2,2,TRUE,none_generic,69,69.37,83.36,78.92,67.63,77.73,100,78.22
Apple iPhone 17 Pro,2025,Flagship,A19 Pro,256,12,NVMe,6.3,460,LTPO Super Retina XDR OLED,120,1600,3998,35,TRUE,48,TRUE,FALSE,FALSE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,18,2160,120,206,8.8,bar,5G,iOS,26,"Glass, Ceramic, Metal",Aluminum,Dolby Vision,3,2,TRUE,ultra_premium,93,83.77,80.21,87.39,80.78,39.06,98,78.2
Honor Magic V Flip 2,2025,Flagship,Snapdragon 8 Gen 3,512,12,Unknown,6.82,458,Foldable LTPO OLED,120,2000,5500,80,TRUE,200,TRUE,FALSE,FALSE,FALSE,1.9,IP58/IP59,TRUE,TRUE,TRUE,50,2160,30,204,6.9,flip,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,none_generic,77,65.5,84,90.69,55.3,77.95,96.29,78.16
OnePlus Ace 3 Pro,2024,Mid-Range,Snapdragon 8 Gen 3,256,12,UFS 4.0,6.78,450,LTPO AMOLED,120,1600,6100,100,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,IP65,TRUE,TRUE,TRUE,16,2160,60,207,8.7,bar,5G,Android,14,Unknown,Unknown,Dolby Vision,3,2,TRUE,ultra_premium,77,74.17,77.43,86.79,58.59,77.73,92.57,78.16
Samsung Galaxy S23 Ultra,2023,Flagship,Snapdragon 8 Gen 2,1024,12,UFS 4.0,6.8,500,Dynamic AMOLED 2X,120,1200,5000,45,TRUE,200,TRUE,FALSE,TRUE,TRUE,1.7,IP68,TRUE,TRUE,TRUE,12,4320,30,234,8.9,bar,5G,Android,13,Glass,Aluminum,HDR10+,4,2,TRUE,ultra_premium,63,73.51,89.14,84.11,75.25,57.73,88.86,78.1
Huawei Pura 90 Pro Max,2026,Flagship,Kirin 9030S,1024,16,Unknown,6.9,458,LTPO OLED,120,600,6000,100,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.4,IP68/IP69,TRUE,TRUE,TRUE,13,2160,30,230.5,8.1,bar,5G,HarmonyOS,6.1,Glass,Aluminum,HDR Vivid,3,2,TRUE,premium_branded,49,58.15,84.09,76.44,75.49,92.73,100,78.1
Infinix Note 60 Ultra,2026,Mid-Range,Dimensity 8400,512,12,UFS 4.0,6.78,429,AMOLED,144,1600,7000,100,TRUE,200,TRUE,FALSE,FALSE,FALSE,1.7,IP64,TRUE,TRUE,TRUE,32,2160,60,220,7.9,bar,5G,Android,16,Glass,Aluminum,Unknown,3,2,TRUE,premium_branded,65,69.55,88.63,66.28,57.59,92.73,100,78.04
Samsung Galaxy Z Fold7,2025,Flagship,Snapdragon 8 Elite (Gen 4),1024,16,UFS 4.0,8,368,Foldable Dynamic LTPO AMOLED 2X,120,1040,4400,25,TRUE,200,TRUE,FALSE,TRUE,FALSE,1.7,IP48,FALSE,TRUE,TRUE,10,4320,30,215,4.2,fold,5G,Android,16,Glass,Aluminum,HDR10+,3,2,TRUE,none_generic,91,94.6,84.4,74.82,65.18,41.45,98,78.03
vivo V70 Elite,2026,Mid-Range,Snapdragon 8s Gen 3,512,12,UFS 4.1,6.59,459,AMOLED,120,1800,6500,90,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP68/IP69,TRUE,TRUE,TRUE,50,2160,60,187,7.4,bar,5G,Android,16,Plastic,Aluminum,HDR10+,3,2,TRUE,premium_branded,62,67.75,81.21,80.04,77.22,74.09,100,78.02
Motorola Moto X50 Ultra,2024,Flagship,Snapdragon 8s Gen 3,256,12,UFS 4.0,6.7,444,P-OLED,144,1000,4500,125,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,50,2160,60,197,8.6,bar,5G,Android,14,"Eco-Leather, Wood",Aluminum,HDR10+,3,2,TRUE,premium_branded,62,65.17,86.16,78.83,78.28,77.5,92.57,78
Honor 400 Pro,2025,Mid-Range,Snapdragon 8 Gen 3,256,12,Unknown,6.7,460,AMOLED,120,2000,5300,100,TRUE,200,TRUE,FALSE,TRUE,FALSE,1.9,IP68/IP69,TRUE,TRUE,TRUE,50,2160,30,205,8.1,bar,5G,Android,15,Glass,Plastic,HDR Vivid,3,2,TRUE,none_generic,77,62.92,87,81.81,65.4,82.23,96.29,78
Motorola Edge 50 Ultra,2024,Flagship,Snapdragon 8s Gen 3,512,16,UFS 4.0,6.7,446,P-OLED,144,1000,4500,125,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.6,IP68,TRUE,TRUE,TRUE,50,2160,60,197,8.6,bar,5G,Android,14,"Eco-Leather, Wood",Aluminum,HDR10+,3,1,TRUE,premium_branded,62,72.04,86.16,78.95,78.28,77.5,75.07,77.99
Honor Magic V5,2025,Flagship,Snapdragon 8 Elite (Gen 4),256,12,Unknown,7.95,403,Foldable LTPO AMOLED,120,2000,5820,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.6,IP58/IP59,TRUE,TRUE,TRUE,20,2160,60,217,4.1,fold,5G,Android,15,Unknown,Unknown,Unknown,3,2,TRUE,ultra_premium,91,71.32,81.71,72.39,80.28,77.66,96.29,77.96
Samsung Galaxy S26,2026,Flagship,Snapdragon 8 Elite Gen 5,256,12,UFS 4.x,6.3,411,Dynamic LTPO AMOLED 2X,120,1040,4300,25,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,12,4320,30,167,7.2,bar,5G,Android,16,Glass,Aluminum,HDR10+,3,2,TRUE,ultra_premium,97,86.17,79.37,77.4,90.08,39.95,100,77.9
Xiaomi Redmi Turbo 4,2025,Mid-Range,Dimensity 8400,512,16,UFS 4.0,6.67,446,AMOLED,120,1400,6550,90,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.5,IP68,TRUE,TRUE,TRUE,20,2160,60,203.5,8.1,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,none_generic,65,73.84,83.36,78.08,63.77,74.09,96.29,77.87
Xiaomi 13 Pro,2022,Flagship,Snapdragon 8 Gen 2,256,8,UFS 3.1,6.73,522,LTPO AMOLED,120,1200,4820,120,TRUE,50.3,TRUE,FALSE,TRUE,FALSE,1.9,IP68,TRUE,TRUE,TRUE,32,4320,24,210,8.4,bar,5G,Android,13,"Eco-Leather, Ceramic",Aluminum,Dolby Vision,3,2,TRUE,premium_branded,63,58.49,85.12,86.36,79.03,82.3,86.86,77.85
Samsung Galaxy S24+,2024,Flagship,Snapdragon 8 Gen 3,512,12,UFS 4.0,6.7,513,Dynamic LTPO AMOLED 2X,120,1040,4900,45,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,12,4320,30,196,7.7,bar,5G,Android,14,Glass,Aluminum,HDR10+,3,2,TRUE,ultra_premium,77,76.75,79.37,82.74,84.26,56.23,92.57,77.73
Huawei nova 15 Ultra,2026,Mid-Range,Kirin 9010,512,12,Unknown,6.84,460,LTPO OLED,120,1600,6500,100,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.4,IP68/IP69,TRUE,TRUE,TRUE,50,2160,30,209,6.8,bar,5G,HarmonyOS,6,Plastic,Aluminum,HDR Vivid,3,2,TRUE,premium_branded,45,46.3,88.12,85.14,76.31,92.73,99.41,77.71
Google Pixel 10 Pro XL,2025,Flagship,Tensor G5,512,16,UFS 4.0,6.8,486,LTPO OLED,120,2200,5200,45,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,IP68,TRUE,TRUE,TRUE,42,4320,30,232,8.5,bar,5G,Android,16,Glass,Aluminum,HDR10+,3,1,TRUE,ultra_premium,58,69.64,85.43,91.84,76.68,60.73,80.5,77.69
OnePlus Ace 5 Ultra,2025,Mid-Range,Dimensity 9400 Plus,256,12,UFS 4.0,6.83,450,AMOLED,144,560,6700,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP65,TRUE,TRUE,TRUE,16,2160,60,206,8.1,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,ultra_premium,88,80.77,76.93,73.62,60.87,77.73,96.29,77.68
Realme Neo7 Turbo,2025,Mid-Range,Dimensity 9400e,256,16,UFS 4.0,6.8,453,AMOLED,120,1800,7200,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,16,2160,60,205,8.6,bar,5G,Android,15,Unknown,Unknown,HDR,2,2,TRUE,none_generic,79,79.66,76.93,74.43,61.77,77.73,96.29,77.65
Xiaomi 13T Pro,2023,Mid-Range,Dimensity 9200 Plus,1024,16,UFS 4.0,6.67,446,AMOLED,144,1200,5000,120,FALSE,50,TRUE,FALSE,TRUE,FALSE,1.9,IP68,TRUE,TRUE,TRUE,20,4320,24,200,8.5,bar,5G,Android,13,"Eco-Leather, Glass",Plastic,Dolby Vision,3,2,TRUE,standard_branded,63,77.8,80.68,78.87,68.95,70,88.86,77.64
Apple iPhone 16 Pro Max,2024,Flagship,A18 Pro,1024,8,NVMe,6.9,460,LTPO Super Retina XDR OLED,120,2000,4685,30,TRUE,48,TRUE,FALSE,FALSE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,12,2160,120,227,8.3,bar,5G,iOS,18,Glass,Titanium,Dolby Vision,3,2,TRUE,ultra_premium,84,81.83,77.99,90.81,79.65,47.55,83.2,77.63
Oppo K15 Pro+,2026,Mid-Range,Dimensity 9500s,512,12,UFS 4.1,6.78,450,AMOLED,165,720,8000,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,16,2160,60,213,8.3,bar,5G,Android,16,Unknown,Aluminum,Unknown,2,2,TRUE,ultra_premium,89,83.95,76.93,59.99,75.47,77.73,100,77.58
Samsung Galaxy S26,2026,Flagship,Snapdragon 8 Elite Gen 5,128,12,UFS 4.x,6.3,411,Dynamic LTPO AMOLED 2X,120,1040,4300,25,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,12,4320,30,167,7.2,bar,5G,Android,16,Glass,Aluminum,HDR10+,3,2,TRUE,ultra_premium,97,84.88,79.37,77.4,90.08,39.95,100,77.57
Xiaomi Mix Flip 2,2025,Flagship,Snapdragon 8 Elite (Gen 4),512,12,UFS 4.1,6.86,460,Foldable LTPO AMOLED,120,1280,5165,67,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,Unknown,FALSE,FALSE,TRUE,32,4320,24,199,7.6,flip,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,none_generic,91,85.15,85.43,84.64,24.11,68.2,96.29,77.57
Honor Magic V3,2024,Flagship,Snapdragon 8 Gen 3,1024,16,UFS 4.0,7.92,402,Foldable LTPO AMOLED,120,720,5150,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.6,IPX8,FALSE,TRUE,TRUE,20,2160,60,226,4.35,fold,5G,Android,14,Plastic,Aluminum,Dolby Vision,3,2,TRUE,standard_branded,77,86.2,81.71,76.36,49.84,67.61,92.57,77.55
Xiaomi 13 Pro,2022,Flagship,Snapdragon 8 Gen 2,128,8,UFS 3.1,6.73,522,LTPO AMOLED,120,1200,4820,120,TRUE,50.3,TRUE,FALSE,TRUE,FALSE,1.9,IP68,TRUE,TRUE,TRUE,32,4320,24,210,8.4,bar,5G,Android,13,"Eco-Leather, Ceramic",Aluminum,Dolby Vision,3,2,TRUE,premium_branded,63,57.2,85.12,86.36,79.03,82.3,86.86,77.53
Realme GT 7T,2025,Flagship,Dimensity 8400,256,8,UFS 3.1,6.8,453,AMOLED,120,1800,7000,120,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,32,2160,60,202,8.3,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,ultra_premium,65,59.69,82.86,81.93,72.71,85,96.29,77.53
Honor Magic V Flip 2,2025,Flagship,Snapdragon 8 Gen 3,256,12,Unknown,6.82,458,Foldable LTPO OLED,120,2000,5500,80,TRUE,200,TRUE,FALSE,FALSE,FALSE,1.9,IP58/IP59,TRUE,TRUE,TRUE,50,2160,30,204,6.9,flip,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,none_generic,77,62.92,84,90.69,55.3,77.95,96.29,77.52
OnePlus Nord 6,2026,Mid-Range,Snapdragon 8s Gen 4,256,8,UFS 4.1,6.78,450,AMOLED,165,1800,7500,80,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69K,TRUE,TRUE,TRUE,32,2160,60,210,8.5,bar,5G,Android,16,Plastic,Plastic,HDR10+,2,2,TRUE,ultra_premium,76,69.29,82.86,82,65.98,70.45,100,77.46
Honor 500,2025,Mid-Range,Snapdragon 8s Gen 4,512,12,Unknown,6.55,460,AMOLED,120,2400,8000,80,FALSE,200,TRUE,FALSE,FALSE,FALSE,1.9,IP68/IP69K,TRUE,TRUE,TRUE,50,2160,30,198,7.8,bar,5G,Android,16,Unknown,Aluminum,HDR Vivid,2,2,TRUE,none_generic,76,64.9,84,85.24,69.89,70.45,98,77.43
Huawei Mate X7,2025,Flagship,Kirin 9030 Pro,1024,16,UFS 4.x,8,412,Foldable LTPO OLED,120,1000,5600,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.5,IP58/IP59,TRUE,TRUE,TRUE,8,2160,30,236,4.5,fold,5G,Android,12,"Eco-Leather, Plastic",Aluminum,HDR Vivid,3,2,TRUE,none_generic,59,75.4,77.59,77.11,73.54,74.36,91.14,77.41
Xiaomi Redmi K70 Pro,2023,Flagship,Snapdragon 8 Gen 3,1024,24,UFS 4.0,6.67,526,OLED,120,1600,5000,120,FALSE,50,TRUE,FALSE,TRUE,FALSE,1.6,Unknown,FALSE,FALSE,TRUE,16,4320,24,209,8.2,bar,5G,Android,14,Unknown,Unknown,Dolby Vision,3,2,TRUE,none_generic,77,86.2,84.15,83.04,28.65,70,90.57,77.41
Huawei Mate X7,2025,Flagship,Kirin 9030 Pro,1024,20,UFS 4.x,8,412,Foldable LTPO OLED,120,1000,5600,66,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.5,IP58/IP59,TRUE,TRUE,TRUE,8,2160,30,236,4.5,fold,5G,Android,12,"Eco-Leather, Plastic",Aluminum,HDR Vivid,3,2,TRUE,none_generic,59,75.4,77.59,77.11,73.54,74.36,91.14,77.41
Infinix Note 60 Ultra,2026,Mid-Range,Dimensity 8400,256,12,UFS 4.0,6.78,429,AMOLED,144,1600,7000,100,TRUE,200,TRUE,FALSE,FALSE,FALSE,1.7,IP64,TRUE,TRUE,TRUE,32,2160,60,220,7.9,bar,5G,Android,16,Glass,Aluminum,Unknown,3,2,TRUE,premium_branded,65,66.97,88.63,66.28,57.59,92.73,100,77.39
vivo V70 Elite,2026,Mid-Range,Snapdragon 8s Gen 3,256,12,UFS 4.1,6.59,459,AMOLED,120,1800,6500,90,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.9,IP68/IP69,TRUE,TRUE,TRUE,50,2160,60,187,7.4,bar,5G,Android,16,Plastic,Aluminum,HDR10+,3,2,TRUE,premium_branded,62,65.17,81.21,80.04,77.22,74.09,100,77.38
Huawei Mate 80 Pro,2025,Flagship,Kirin 9030 Pro,1024,16,Unknown,6.75,460,LTPO OLED,120,600,5750,100,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.4,IP68/IP69,TRUE,TRUE,TRUE,13,2160,30,219,8,bar,5G,Android,12,Plastic,Aluminum,HDR Vivid,3,2,TRUE,ultra_premium,59,64.15,81.09,76.56,73.26,88.98,91.14,77.35
Xiaomi Poco X7 Pro,2025,Mid-Range,Dimensity 8400,512,12,UFS 4.0,6.67,446,AMOLED,120,1400,6000,90,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.5,IP68/IP69,TRUE,TRUE,TRUE,20,2160,60,195,8.3,bar,5G,Android,15,Plastic,Unknown,Dolby Vision,2,2,TRUE,premium_branded,65,69.55,83.36,78.08,68.61,74.09,96.29,77.28
Realme Neo7 Turbo,2025,Mid-Range,Dimensity 9400e,512,12,UFS 4.0,6.8,453,AMOLED,120,1800,7200,100,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,16,2160,60,205,8.6,bar,5G,Android,15,Unknown,Unknown,HDR,2,2,TRUE,none_generic,79,77.95,76.93,74.43,61.77,77.73,96.29,77.23
Xiaomi Redmi Turbo 4,2025,Mid-Range,Dimensity 8400,256,16,UFS 4.0,6.67,446,AMOLED,120,1400,6550,90,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.5,IP68,TRUE,TRUE,TRUE,20,2160,60,203.5,8.1,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,none_generic,65,71.26,83.36,78.08,63.77,74.09,96.29,77.22
Realme GT 7T,2025,Flagship,Dimensity 8400,128,8,UFS 3.1,6.8,453,AMOLED,120,1800,7000,120,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,IP68/IP69,TRUE,TRUE,TRUE,32,2160,60,202,8.3,bar,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,ultra_premium,65,58.4,82.86,81.93,72.71,85,96.29,77.21
Xiaomi 17T,2026,Mid-Range,Dimensity 8500,512,12,UFS 4.1,6.59,460,AMOLED,120,1400,6500,67,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.7,IP68,TRUE,TRUE,TRUE,32,2160,60,200,8.2,bar,5G,Android,16,Plastic,Plastic,Dolby Vision,3,2,TRUE,premium_branded,69,71.95,84.51,78.92,65.82,65.73,100,77.11
Google Pixel 10 Pro,2025,Flagship,Tensor G5,1024,16,UFS 3.1,6.3,495,LTPO OLED,120,2200,4870,30,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,IP68,TRUE,TRUE,TRUE,42,4320,30,207,8.5,bar,5G,Android,16,Glass,Aluminum,HDR10+,3,1,TRUE,ultra_premium,58,71.8,85.43,92.38,79.88,50.32,80.5,77.1
Samsung Galaxy S24+,2024,Flagship,Snapdragon 8 Gen 3,256,12,UFS 4.0,6.7,513,Dynamic LTPO AMOLED 2X,120,1040,4900,45,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.8,IP68,TRUE,TRUE,TRUE,12,4320,30,196,7.7,bar,5G,Android,14,Glass,Aluminum,HDR10+,3,2,TRUE,ultra_premium,77,74.17,79.37,82.74,84.26,56.23,92.57,77.08
Xiaomi Mix Fold 4,2024,Flagship,Snapdragon 8 Gen 3,256,12,UFS 4.0,7.98,418,Foldable LTPO AMOLED,120,1700,5100,67,TRUE,50,TRUE,FALSE,TRUE,TRUE,1.7,IPX8,FALSE,TRUE,TRUE,16,4320,24,226,4.6,fold,5G,Android,14,Unknown,Aluminum,Dolby Vision,4,2,TRUE,none_generic,77,74.17,86.5,85.72,47.37,67.23,92.57,77.07
Huawei nova 15 Ultra,2026,Mid-Range,Kirin 9010,256,12,Unknown,6.84,460,LTPO OLED,120,1600,6500,100,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.4,IP68/IP69,TRUE,TRUE,TRUE,50,2160,30,209,6.8,bar,5G,HarmonyOS,6,Plastic,Aluminum,HDR Vivid,3,2,TRUE,premium_branded,45,43.72,88.12,85.14,76.31,92.73,99.41,77.06
Google Pixel 10 Pro XL,2025,Flagship,Tensor G5,256,16,UFS 4.0,6.8,486,LTPO OLED,120,2200,5200,45,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,IP68,TRUE,TRUE,TRUE,42,4320,30,232,8.5,bar,5G,Android,16,Glass,Aluminum,HDR10+,3,1,TRUE,ultra_premium,58,67.06,85.43,91.84,76.68,60.73,80.5,77.05
Huawei Pura 80 Pro+,2025,Flagship,Kirin 9020,1024,16,Unknown,6.8,459,LTPO OLED,120,1200,5700,100,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.6,IP68/IP69,TRUE,TRUE,TRUE,13,2160,30,219,8.3,bar,5G,Android,12,Glass,Aluminum,HDR Vivid,3,2,TRUE,ultra_premium,47,56.95,80.79,81.65,78.92,88.23,91.14,76.97
Honor Magic6,2024,Flagship,Snapdragon 8 Gen 3,512,16,UFS 4.0,6.78,453,LTPO OLED,120,1600,5450,66,TRUE,50,TRUE,FALSE,TRUE,FALSE,1.9,Unknown,FALSE,FALSE,TRUE,50,2160,60,199,8.1,bar,5G,Android,14,"Eco-Leather, Glass",Unknown,HDR,3,2,TRUE,standard_branded,77,81.04,84.21,79.47,38.97,72.11,92.57,76.97
Samsung Galaxy Z Fold7,2025,Flagship,Snapdragon 8 Elite (Gen 4),1024,12,UFS 4.0,8,368,Foldable Dynamic LTPO AMOLED 2X,120,1040,4400,25,TRUE,200,TRUE,FALSE,TRUE,FALSE,1.7,IP48,FALSE,TRUE,TRUE,10,4320,30,215,4.2,fold,5G,Android,16,Glass,Aluminum,HDR10+,3,2,TRUE,none_generic,91,90.31,84.4,74.82,65.18,41.45,98,76.96
Xiaomi Poco F6 Pro,2024,Flagship,Snapdragon 8 Gen 2,1024,16,UFS 4.0,6.67,526,AMOLED,120,1200,5000,120,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.6,IP54,TRUE,TRUE,TRUE,16,4320,24,209,8.2,bar,5G,Android,14,Glass,Aluminum,Dolby Vision,3,2,TRUE,standard_branded,63,77.8,81.65,79.61,54.9,70,92.57,76.95
Xiaomi Mix Flip 2,2025,Flagship,Snapdragon 8 Elite (Gen 4),256,12,UFS 4.1,6.86,460,Foldable LTPO AMOLED,120,1280,5165,67,TRUE,50,TRUE,FALSE,FALSE,FALSE,1.7,Unknown,FALSE,FALSE,TRUE,32,4320,24,199,7.6,flip,5G,Android,15,Unknown,Unknown,Dolby Vision,2,2,TRUE,none_generic,91,82.57,85.43,84.64,24.11,68.2,96.29,76.93
